HostHaloID,LastClus
452872,5634590
497423,5957816
559760,5375604
582005,7218678
605001,4921745
623085,5028157
626030,7179669
898330,4481851
1022783,2002628
1025010,7265677
1079233,7265673
1109525,2246014
1259908,3945090
1332529,7265682
1432959,4901245
1442876,5332403
1527493,3672299
1531900,1827559
1549286,5548455
1566224,3744183
1658020,6324375
1662910,1847383
1697289,7265710
1774810,7265698
1802377,5358495
1962282,5033760
2022935,4899516
2037889,3748260
2049499,7033920
2055331,4083100
2061647,7265678
2118967,3889787
2270327,3178107
2396421,2592446
2462972,7098679
2464945,6975241
2517642,6898337
2523558,7055776
2538585,7265700
2561778,4415004
2611036,4068321
2671406,4968706
2672387,6234554
2695122,3359016
2699019,2507502
2912627,2071135
3013047,6296509
3060620,5044774
3069264,3689051
3130086,3651767
3179192,7265685
3179907,6702203
3197397,7265713
3295117,3226680
3312905,7265702
3417550,4147752
3438946,3094112
3533414,4465008
3620124,4549606
3647305,6348998
3652083,5960768
3652357,6732705
3742715,6515835
3804720,4081915
3812508,6957056
3825092,3811219
3844779,2937863
3860687,1561636
3861661,7265674
3899582,4560890
3958776,7265692
4116161,6955851
4160575,4195553
4245741,6907470
4347272,7050142
4362104,4622511
4377367,7132535
4440400,4617549
4476363,7241208
4502792,5493185
4535208,5011121
4546762,7265688
4636908,6379898
4638967,6904035
4659239,7265693
4743274,4838809
4752672,3933724
4786199,5265012
4787205,6921386
4849032,7142193
4869537,3284456
4905810,3929805
4934341,7255539
5000423,2199507
5024884,7231399
5070113,6919328
5117855,6619898
5140110,4309863
5210973,7257320
5234179,6300154
5289855,4714730
5418075,4477204
5494681,6163362
5494683,6550004
5583719,7265711
5643856,3700933
5648621,3540174
5714614,5462023
5818552,4040811
5828406,6143068
5858259,5259095
6006869,2734822
6028517,4827650
6061845,7265709
6154227,4658856
6155008,6300164
6203406,3200641
6231528,5049205
6231544,2885792
6236199,3882383
6315438,6490130
6370857,7265701
6392514,7045189
6400219,5409575
6413739,4063505
6429340,4966761
6433076,7265712
6453263,3069850
6480412,7265708
6511575,6981495
6644596,2290169
6655703,2623756
6714198,7076724
6728175,2892837
6778576,4289749
6823572,7256231
6833676,1983863
6860015,5573913
6861712,4481843
6924952,2290206
6964665,7157633
6967518,3259117
6970952,5884858
7007495,3929760
7016945,2013898
7031915,2944981
7056736,5979633
7117044,5208836
7177439,7156868
7181449,5753402
7197876,4658833
7222850,1954735
7280749,5699819
7291181,4226110
7293468,5871163
7304411,4465020
7396683,7265686
7417114,3355500
7434546,4328263
7460038,5638753
7477974,6432794
7487765,2227715
7489382,3016893
7491426,5520106
