HostHaloID,LastClus
5738954,1581385
1479533,1664541
5645658,1561636
1547577,1758257
7234482,1808858
4396751,1827559
5688096,1847383
1648275,1954735
7243789,1983863
4042189,2002628
1870044,2013898
4657864,2071135
4587924,2199507
3181693,2227715
7320842,2246014
2777777,2290169
6282730,2290206
7350859,2507502
3111471,2592446
2171926,2623756
2370714,2734822
6633437,2885792
5411194,2892837
5515928,2944981
5394135,2937863
5434918,3016893
2401728,3069850
2567591,3094112
2840370,3178107
1524573,3200641
7127521,3226680
7127550,3259117
1386680,3284456
5868044,3355500
7156564,3359016
7385747,3540174
7342764,3651767
4393895,3672299
7218476,3689051
4077407,3700933
7342819,3744183
1736245,3748260
5669146,3811219
1877862,3882383
3935792,3889787
4999058,3929760
7289784,3929767
3265478,3929805
6593932,3933724
3430325,3945090
3474435,4040811
7419368,4063505
2063759,4068321
7419377,4081915
6155006,4083100
3396579,4147752
6536394,4195553
5087899,4226110
5469587,4289749
7365117,4309863
5002278,4328263
2671445,4415004
5221189,4465008
7419374,4465020
2391674,4477204
2426696,4481843
689018,4481851
3754241,4549606
7398816,4560890
5394584,4617549
3687368,4622511
3833777,4658833
2677130,4658856
7173064,4714730
5800107,4827650
7126735,4838809
7198386,4899516
6899515,4901245
1295807,4921745
7182415,4966761
4042674,4968706
2055773,5011121
2737212,5028157
1178311,5033760
6563779,5044774
6890698,5049205
3880536,5208836
5626966,5259095
5156520,5332403
1644839,5265012
7419318,5358495
5833432,5375604
1718420,5409575
4518194,5462023
6000500,5493185
1492533,5520106
5284787,5548455
3456304,5573913
3420018,5634590
7419360,5638753
5971141,5699819
2894216,5715147
4992941,5753402
3139239,5816171
6278503,5871163
7243779,5884858
2100461,5957816
2147415,5960768
6460482,5979633
3431109,6143068
5833456,6163362
7409732,6234554
7419363,6296509
3715743,6300154
6542777,6300164
7335413,6324375
7419369,6348998
7234495,6379898
3791175,6432794
7411809,6490130
6617674,6515835
3855620,6550004
6646824,6619898
2492862,6702203
6878794,6732705
4825083,6898337
4277865,6904035
3250310,6907470
3411083,6919328
7419376,6921386
7214944,6955851
4413852,6957056
6343499,6975241
3891547,6981495
4807185,7033920
3847553,7045189
4315403,7050142
4915768,7055776
3900710,7076724
7320845,7098679
7419381,7132535
6774749,7142193
7298135,7156868
5702258,7157633
7419370,7179669
7057795,7218678
5511112,7231399
7398805,7241208
7419346,7255539
6510363,7256231
4521815,7257320
6934190,7265673
7383649,7265674
5450313,7265676
6145932,7265677
4901383,7265678
905190,7265682
5821660,7265679
1807714,7265685
6503790,7265686
3384105,7265688
6731418,7265692
7419367,7265693
4841912,7265698
4437010,7265700
7373188,7265701
5051166,7265702
7419386,7265709
7419384,7265710
7088169,7265711
7419382,7265712
7419380,7265713
