HostHaloID,LastClus
471940,7157633
635458,5957816
641373,7265673
641880,3929760
678920,2013898
824488,4901245
894801,7179669
906542,5979633
933638,4481851
976498,5634590
986139,7265710
1011013,6324375
1050782,5028157
1071421,3945090
1098310,2246014
1190454,3672299
1199825,7156868
1244747,7033920
1255232,7265698
1256343,1827559
1351995,1847383
1399947,5033760
1406045,3744183
1466236,5548455
1467488,4899516
1642139,3178107
1655556,3748260
1711456,3889787
1719536,5332403
1791700,6975241
1803739,4968706
1921245,7265713
1976682,2592446
2008294,7098679
2022527,6702203
2047606,5358495
2092849,7265700
2110681,1664541
2133524,6234554
2136222,4068321
2184798,2507502
2194716,7265685
2204204,2071135
2242324,7055776
2257411,6898337
2301504,6957056
2340108,3359016
2517370,5044774
2625383,4147752
2680546,4465008
2778800,3094112
2827801,6515835
2840432,4081915
2936361,7265674
2941883,7265692
2948860,4560890
2952660,3651767
3003102,7265702
3010714,6732705
3099850,3811219
3128847,2937863
3154866,6348998
3198340,5960768
3228860,5493185
3341041,7050142
3397781,7265693
3454080,4195553
3496375,5011121
3528886,4622511
3571006,7132535
3595579,7265688
3653383,6921386
3675420,7241208
3691149,5265012
3694930,4549606
3761808,6904035
3798553,6907470
3833704,7142193
3864247,3933724
3959281,1808858
3968741,3929805
4135987,3284456
4168274,7265709
4201654,7265711
4214193,4617549
4245576,6550004
4262735,7231399
4265672,2199507
4384091,6300154
4509116,4477204
4524155,6619898
4554307,3540174
4597850,6300164
4598962,6143068
4639837,6163362
4652194,4714730
4767173,3700933
4868699,2734822
4891978,3882383
4959679,5462023
4984920,7265701
5007822,5409575
5029273,2885792
5049306,7265708
5056496,4827650
5061721,3069850
5130222,7256231
5130245,6981495
5163036,7265712
5223793,2290169
5227409,4966761
5237025,5049205
5266299,5884858
5269781,4658856
5280211,5259095
5338580,6490130
5349879,7045189
5413322,2623756
5420702,4063505
5435846,7076724
5497969,4289749
5568239,5573913
5606069,3200641
5606307,1954735
5643096,3259117
5733507,1983863
5743808,2944981
5744809,5208836
5803875,5753402
5859070,4658833
5866400,4226110
5884556,4415004
5894696,5871163
5906608,4465020
5914683,5699819
5941684,7218678
5963637,4481843
5987663,7265686
6024513,5638753
6029194,4328263
6067509,3016893
6067526,6432794
6067527,5520106
