HostHaloID,LastClus
3745448,1808858
2181383,1758257
6904792,1561636
1468393,1664541
1185150,1827559
7209343,1847383
7149499,1954735
3809591,1983863
6987295,2002628
3166910,2013898
2216405,2071135
2141829,2199507
1981039,2227715
3195513,2246014
7209359,2290169
2634560,2290206
1375760,2507502
7179350,2592446
1879096,2623756
3175096,2734822
2362534,2885792
3797701,2892837
2154233,2944981
2493544,2937863
3266585,3016893
2397157,3069850
1900470,3094112
3141208,3178107
3498189,3200641
3325635,3226680
2944880,3259117
3341118,3284456
4547979,3355500
3994553,3359016
2762968,3540174
4384084,3651767
3316195,3672299
1558184,3689051
3558345,3700933
3777525,3744183
3397100,3780410
3838733,3748260
2982316,3811219
2856485,3882383
6817213,3889787
4944214,3929760
3171961,3929767
2416707,3929805
4148333,3933724
4220330,3945090
4864437,4040811
3823020,4063505
3406275,4068321
7209377,4081915
5328012,4083100
3193168,4147752
4555409,4195553
3238107,4226110
3765155,4289749
4029218,4309863
4010559,4328263
3534633,4415004
4419664,4465008
2549444,4465020
4841088,4481843
5806962,4477204
4600032,4481851
5709766,4549606
3710330,4560890
5836290,4617549
3899165,4622511
3355503,4658833
5748232,4658856
4695165,4714730
4002317,4827650
4095623,4838809
4093953,4899516
4370704,4901245
5803012,4921745
3820466,4966761
3808857,4968706
2614427,5011121
6112133,5028157
5120039,5033760
4350570,5044774
4234567,5049205
5279547,5208836
6390468,5259095
5644123,5265012
6999723,5332403
5150325,5358495
4836993,5375604
4658432,5409575
6166125,5462023
4058732,5493185
5277184,5520106
4601847,5548455
5259316,5573913
6948584,5634590
5903218,5638753
5106327,5715147
5160180,5699819
4143032,5753402
4745471,5816171
5666118,5871163
4822150,5884858
5965567,5957816
6064335,5960768
6945779,5979633
5713352,6143068
5004632,6163362
6405716,6234554
5122213,6296509
6899224,6300154
5524611,6300164
4742484,6324375
5843219,6348998
6973936,6379898
6838445,6432794
6477515,6490130
5692967,6515835
5335312,6550004
6543361,6702203
6516863,6619898
5934629,6732705
6597634,6898337
6691207,6904035
7169008,6907470
6851022,6919328
6103579,6921386
6868017,6955851
6566474,6957056
6948044,6975241
6981235,6981495
5808326,7033920
1366883,7045189
6636455,7050142
6964300,7055776
6990129,7076724
7073332,7098679
4232197,7132535
7159245,7142193
1641305,7156868
2260844,7157633
7001953,7179669
7142999,7218678
6462376,7231399
6632408,7241208
7094709,7255539
4812266,7256231
6844302,7257320
7209324,7265673
6807541,7265674
7209332,7265676
6378474,7265677
573404,7265678
1358892,7265682
6576556,7265679
6413921,7265685
6201756,7265686
7209362,7265688
7209354,7265692
6528359,7265693
7209374,7265698
7209371,7265700
7189668,7265701
7209336,7265702
1684853,7265708
7209380,7265709
5811300,7265710
7209366,7265711
4706454,7265712
7153759,7265713
