HostHaloID,LastClus
5736302,1581385
1536493,1664541
1513004,1758257
7253153,1808858
4527312,1827559
5761817,1847383
1653315,1954735
7263044,1983863
4084080,2002628
1915982,2013898
4644090,2071135
4613388,2199507
3301315,2227715
7340490,2246014
2775771,2290169
6304442,2290206
7402307,2507502
3236907,2592446
2191028,2623756
2315279,2734822
6174200,2885792
5479511,2892837
5602464,2944981
5442362,2937863
5465628,3016893
2478585,3069850
2588666,3094112
2688575,3178107
1514454,3200641
7146662,3226680
7116232,3259117
1358150,3284456
5940588,3355500
7175860,3359016
7409820,3540174
7354879,3651767
4383899,3672299
7242786,3689051
4125450,3700933
7362123,3744183
1550042,3748260
5662198,3811219
1975968,3882383
3849542,3889787
5014868,3929760
7339909,3929767
3134103,3929805
6592033,3933724
3421855,3945090
3607982,4040811
7438937,4063505
1975977,4068321
7438943,4081915
6209269,4083100
3400807,4147752
6568514,4195553
5064773,4226110
5163537,4289749
7382912,4309863
4999166,4328263
2738572,4415004
5097202,4465008
7438939,4465020
2399565,4477204
2510592,4481843
733496,4481851
3714138,4549606
7409838,4560890
5462252,4617549
3804035,4622511
3864534,4658833
2759761,4658856
7183168,4714730
5513372,4827650
7128116,4838809
7204317,4899516
6842805,4901245
1409933,4921745
7171177,4966761
4006629,4968706
2319834,5011121
2924943,5028157
1171041,5033760
6550393,5044774
6887620,5049205
4199552,5208836
5832809,5259095
5280898,5332403
1596134,5265012
7412093,5358495
5946514,5375604
1777033,5409575
4575659,5462023
6095777,5493185
1446596,5520106
4960694,5548455
3335665,5573913
3425651,5634590
7438925,5638753
6427957,5699819
2896328,5715147
4989642,5753402
3162538,5816171
6294025,5871163
7180317,5884858
2091213,5957816
2211776,5960768
6486205,5979633
3462042,6143068
5841434,6163362
7412438,6234554
7438929,6296509
3691286,6300154
6585412,6300164
7337418,6324375
7438936,6348998
7236631,6379898
4027139,6432794
7413282,6490130
6655972,6515835
3760155,6550004
6653521,6619898
2389211,6702203
7093338,6732705
5389866,6898337
4283815,6904035
3228271,6907470
3434224,6919328
7438947,6921386
7241744,6955851
4822291,6957056
6614790,6975241
3801511,6981495
4662844,7033920
3852726,7045189
4360236,7050142
4549740,7055776
3909658,7076724
7346088,7098679
7438948,7132535
6840935,7142193
7308530,7156868
5673933,7157633
7438933,7179669
7031798,7218678
5552922,7231399
7430498,7241208
7438923,7255539
6769891,7256231
4580666,7257320
7110795,7265673
7402238,7265674
5468414,7265676
6205811,7265677
4920623,7265678
889129,7265682
5696645,7265679
1677839,7265685
6408908,7265686
3583163,7265688
7105439,7265692
7438935,7265693
5218014,7265698
4509561,7265700
7438913,7265701
4965002,7265702
7438953,7265709
7438951,7265710
6674913,7265711
7438949,7265712
7438941,7265713
