HostHaloID,LastClus
1266799,1664541
5859021,1561636
1774521,1758257
870668,1808858
4194330,1827559
5662852,1847383
1692282,1954735
784592,1983863
4044635,2002628
2244927,2013898
4861947,2071135
4994763,2199507
3118197,2227715
7693649,2246014
2477017,2290169
6709955,2290206
7756054,2507502
3025193,2592446
1918627,2623756
2388588,2734822
6474920,2885792
5724351,2892837
5304235,2944981
5484576,2937863
5608560,3016893
2237027,3069850
2062745,3094112
2242367,3178107
1489876,3200641
7859492,3226680
7174012,3259117
1233103,3284456
6919419,3355500
7559738,3359016
7160452,3540174
7741787,3651767
4457975,3672299
7637358,3689051
4768022,3700933
7758861,3744183
1545289,3748260
5834140,3811219
1554911,3882383
4431279,3889787
5526157,3929760
7545037,3929767
2771546,3929805
6383866,3933724
3648659,3945090
3846949,4040811
7859488,4063505
1705277,4068321
7859504,4081915
6911320,4083100
2946761,4147752
6709963,4195553
4973651,4226110
4529524,4289749
7779600,4309863
5308510,4328263
7859476,4415004
5608586,4465008
6843886,4465020
2403626,4481843
2926866,4477204
892809,4481851
4270310,4549606
7761707,4560890
6324247,4617549
3430157,4622511
3529623,4658833
2981471,4658856
7702397,4714730
3825471,4827650
7510883,4838809
7549974,4899516
7160421,4901245
1618629,4921745
6488743,4966761
3715273,4968706
7859497,5011121
3117826,5028157
1138579,5033760
6970310,5044774
7230221,5049205
2808251,5208836
6663142,5259095
1705267,5265012
4893755,5332403
7021505,5358495
5965703,5375604
1414928,5409575
4706784,5462023
5361375,5493185
1403371,5520106
3777791,5548455
2951726,5573913
3875839,5634590
7859491,5638753
6166400,5699819
3018088,5715147
4081916,5753402
2689447,5816171
6461930,5871163
6357669,5884858
2161164,5957816
1822607,5960768
7287731,5979633
3435576,6143068
5825754,6163362
7819789,6234554
7786445,6296509
3938106,6300154
6938937,6300164
7677612,6324375
7859489,6348998
7684146,6379898
4081024,6432794
822919,6490130
6485990,6515835
3726660,6550004
2282434,6702203
7026529,6619898
6944275,6732705
3644708,6898337
4036990,6904035
3085837,6907470
3155759,6919328
7790941,6921386
7637862,6955851
4019876,6957056
6345139,6975241
3740906,6981495
4710831,7033920
4061537,7045189
4034346,7050142
4799820,7055776
3809147,7076724
7722792,7098679
7859506,7132535
6521877,7142193
7705363,7156868
6194372,7157633
7859494,7179669
7408979,7218678
4658863,7231399
7518038,7241208
7828379,7255539
3083236,7256231
4585055,7257320
7215293,7265673
7489356,7265674
5347613,7265676
6035380,7265677
5098354,7265678
1011329,7265682
6479301,7265679
1327991,7265685
5917951,7265686
3392769,7265688
6361723,7265692
7859493,7265693
4615490,7265698
4424624,7265700
6620383,7265701
3846956,7265702
5278362,7265709
7859507,7265710
5207981,7265711
7859502,7265712
6610331,7265713
