HostHaloID,LastClus
571478,7265678
835743,2002628
1023136,1827559
1377697,7265682
1393721,2507502
1412354,3689051
1599395,7045189
1644913,7156868
1646980,2623756
1862769,5011121
1868594,7265708
1927889,3094112
1965539,2227715
2034359,2944981
2067856,7157633
2148141,2071135
2223370,2885792
2329006,2199507
2436714,3069850
2460292,3929805
2521152,4465020
2558153,2937863
2621672,2290206
2767936,3540174
2837317,3882383
3006903,4226110
3040136,3259117
3121538,3178107
3137941,4147752
3141759,3016893
3150656,3929767
3150666,3672299
3162404,4068321
3172336,3284456
3179268,3811219
3191415,2734822
3302576,2246014
3332551,4658833
3386338,2013898
3504007,3780410
3506324,4415004
3514367,3700933
3525130,3200641
3584660,4560890
3607499,2892837
3650488,4289749
3820037,5884858
3854631,3744183
3907226,4966761
3935787,1808858
3951065,4063505
4010199,4622511
4023708,1983863
4031819,3748260
4095048,5753402
4096575,7132535
4101987,3945090
4114089,5493185
4140838,4195553
4185221,4838809
4195856,4309863
4198716,3359016
4198719,4328263
4210710,4968706
4299591,5049205
4318512,5044774
4346413,4827650
4359488,4899516
4420827,4901245
4437896,4481851
4439453,4465008
4566030,3651767
4601466,3933724
4687024,7256231
4723554,5409575
4756953,3355500
4788344,6324375
4795918,5548455
4798895,7265710
4802807,5816171
4878263,6163362
4892446,5375604
4892920,4481843
4935828,4714730
4958253,7265712
4969653,6296509
4977731,5699819
5056270,5573913
5069365,4040811
5149175,5715147
5150310,5033760
5164234,3929760
5217897,4083100
5283032,5358495
5313862,5520106
5348858,5208836
5364681,6300164
5389628,6550004
5549118,6898337
5692251,6702203
5726075,5960768
5730622,5265012
5732404,6515835
5751734,5871163
5852577,6143068
5876048,4477204
5975532,7033920
5999662,4549606
6016860,4658856
6045303,6732705
6051936,4921745
6059142,5638753
6100157,7265686
6145897,6348998
6156995,5957816
6259011,7265677
6297307,6957056
6320315,5462023
6378810,4617549
6426265,5028157
6476437,7265685
6523142,7231399
6540371,6490130
6566760,6921386
6585752,5259095
6586543,7265679
6605843,6619898
6626306,6234554
6687925,7241208
6719126,7050142
6730314,7265693
6744827,6919328
6816687,3889787
6838440,6904035
6843839,7255539
6876510,7265674
6905320,6907470
6912381,1561636
6923699,5332403
6941868,6955851
6973665,7179669
7001256,5979633
7014176,6432794
7016654,7055776
7025616,6975241
7027089,6981495
7033473,6379898
7052387,7076724
7055925,7098679
7085595,5634590
7152932,7265713
7191623,1954735
7191796,7142193
7218407,7218678
7221889,2592446
7228792,7265692
7244978,7265702
7249213,7265673
7278256,7265676
7278261,2290169
7278263,1847383
7278266,7257320
7278282,7265688
7278283,6300154
7278287,7265701
7278288,7265711
7278289,7265700
7278295,4081915
7278296,7265698
7278300,7265709
