HostHaloID,LastClus
333172,4328263
412914,2013898
418656,3929760
510579,7156868
514842,5957816
522709,7265673
549388,7157633
634573,4901245
734714,4481851
767990,7265710
775331,5634590
785436,7179669
801374,3672299
805615,5548455
850172,3945090
872726,5979633
872978,2246014
958880,6324375
991813,7033920
994297,7265698
1071282,1847383
1090622,5033760
1129986,3744183
1299913,3178107
1316288,3889787
1318422,3748260
1333700,5332403
1345523,1664541
1416586,6975241
1427603,4968706
1496787,7265713
1552276,2592446
1600193,6702203
1625254,5358495
1638367,7055776
1678623,7265700
1695488,6234554
1695501,4068321
1736973,7098679
1741669,7265685
1748858,2071135
1783331,6898337
1802793,6957056
1900059,3359016
2015141,5044774
2064684,4147752
2228306,4081915
2247802,6515835
2288332,4465008
2327153,7265674
2329432,4560890
2340044,7265692
2340332,3651767
2367864,6732705
2456497,3811219
2470381,7265693
2498855,2937863
2504984,6348998
2536074,5960768
2568472,5493185
2618065,7265702
2635973,7050142
2752011,4195553
2783580,5011121
2819834,7132535
2827140,6921386
2870925,7265688
2907392,7241208
2911310,4549606
2940521,5265012
2968913,4622511
2989992,7142193
3026577,3929805
3052688,6907470
3135634,6904035
3147941,3284456
3160806,1808858
3284135,7265709
3285784,4714730
3306094,7265711
3328208,4617549
3385216,6550004
3401699,7231399
3511816,6300154
3549027,6163362
3584561,3882383
3593614,4477204
3643633,3540174
3674593,6143068
3746714,3700933
3758709,6619898
3862617,2734822
3880241,5884858
3970797,5462023
3993004,5409575
4003113,7265708
4006430,5049205
4007789,4827650
4007849,3069850
4011956,2885792
4067884,6981495
4079130,7265712
4099775,7256231
4142400,2290169
4143639,7265701
4151205,4966761
4193137,4658856
4202748,5259095
4245327,6490130
4252783,7045189
4289522,5573913
4305950,2623756
4315967,4063505
4374462,4289749
4454414,1954735
4553838,2944981
4564644,1983863
4566477,5208836
4625649,5753402
4632567,4415004
4658855,4226110
4658857,4658833
4669095,3200641
4677607,5028157
4686789,5871163
4697319,5699819
4742653,4481843
4761554,7265686
4793948,5638753
4824803,3016893
4829413,6432794
4829415,5520106
