HostHaloID,LastClus
1537962,1664541
6875803,1561636
3523881,1808858
2162763,1758257
1158904,1827559
7139956,1847383
7065547,1954735
3692210,1983863
6915128,2002628
3163747,2013898
2222857,2071135
2138715,2199507
2016889,2227715
2999413,2246014
7139987,2290169
2336728,2290206
1363230,2507502
7139991,2592446
1597080,2623756
2948254,2734822
2292130,2885792
3591152,2892837
2042466,2944981
2685201,2937863
3135794,3016893
2598767,3069850
2250839,3094112
3142829,3178107
3695692,3200641
3324847,3226680
2922881,3259117
3154532,3284456
4827268,3355500
3963951,3359016
2764357,3540174
4383156,3651767
3146423,3672299
1518276,3689051
3415200,3700933
3724727,3744183
3808470,3748260
2984611,3811219
3001650,3882383
6812921,3889787
4886934,3929760
3549973,3929767
3117013,3929805
4389321,3933724
4153187,3945090
4818923,4040811
3780643,4063505
3578025,4068321
7140004,4081915
4998710,4083100
3394133,4147752
4664123,4195553
4094191,4226110
3718673,4289749
4032047,4309863
4052401,4328263
3676244,4415004
4458678,4465008
2676647,4465020
4777394,4481843
5638867,4477204
4586044,4481851
5665537,4549606
3632993,4560890
5798097,4617549
3785505,4622511
3502957,4658833
5672943,4658856
4799323,4714730
3662654,4827650
4884175,4838809
4109298,4899516
4630989,4901245
5767293,4921745
3754951,4966761
3999074,4968706
7139999,5011121
6250288,5028157
5129969,5033760
4327833,5044774
4285305,5049205
5040498,5208836
6347300,5259095
5546496,5265012
6771461,5332403
5048142,5358495
4841712,5375604
4678197,5409575
5948905,5462023
4114514,5493185
5200067,5520106
4427556,5548455
5181247,5573913
6796544,5634590
6083029,5638753
5073720,5715147
5268234,5699819
3968514,5753402
5082460,5816171
5665536,5871163
5121688,5884858
5905732,5957816
5918939,5960768
6903454,5979633
5693784,6143068
5095914,6163362
6336999,6234554
5072893,6296509
6847079,6300154
5489991,6300164
4876513,6324375
5882164,6348998
6909384,6379898
6771255,6432794
6288784,6490130
5445566,6515835
5303375,6550004
5688773,6702203
6451105,6619898
6003307,6732705
6223265,6898337
6498290,6904035
7139954,6907470
6787461,6919328
6205564,6921386
6907220,6955851
6070271,6957056
6915111,6975241
6951468,6981495
5755538,7033920
1359195,7045189
6592444,7050142
6910624,7055776
6987511,7076724
7000542,7098679
4279735,7132535
7105749,7142193
1488754,7156868
2249096,7157633
6907254,7179669
7065956,7218678
7116044,7231399
6760254,7241208
7052050,7255539
4797910,7256231
7139960,7257320
7139963,7265673
6742832,7265674
7139986,7265676
6326515,7265677
7130065,7265678
1339141,7265682
7139981,7265679
6357733,7265685
6248069,7265686
7139977,7265688
7139980,7265692
6771234,7265693
7140000,7265698
7139996,7265700
7139983,7265701
7139957,7265702
7140007,7265709
4972290,7265710
7139995,7265711
4629383,7265712
7139945,7265713
