HostHaloID,LastClus
242364,5028157
418523,4901245
475850,2013898
475970,7156868
511385,7265710
561702,3945090
678617,7265698
744381,1847383
764332,5634590
833902,1664541
859839,5033760
869156,2592446
889339,4968706
900513,5332403
992251,6975241
1213441,4068321
1214411,7098679
1220327,2071135
1246113,5358495
1252352,7055776
1323062,6957056
1442665,4147752
1453891,6898337
1459602,6515835
1507946,4081915
1607504,4465008
1640658,7265693
1650192,5044774
1656535,6732705
1660249,4560890
1785783,4195553
1842111,5265012
1971131,7132535
1974336,7265709
2037755,7241208
2115939,3929805
2124353,7265688
2160730,3651767
2179971,6904035
2207516,4622511
2231581,6907470
2286152,4549606
2308929,7142193
2382925,6163362
2624471,5884858
2691052,5462023
2749185,6981495
2776433,6143068
2780289,3700933
2805352,4827650
2858149,7045189
2909349,4063505
2931159,5049205
2961038,7265712
3039970,1954735
3108602,6432794
3185464,2944981
3272155,4658833
3285337,4226110
3307501,5699819
3345269,5548455
3345701,4481843
3381301,5638753
3413063,5520106
