HostHaloID,LastClus
346849,2227715
412846,2013898
413908,3929760
489085,5957816
572546,7218678
637483,7179669
655181,5634590
700134,7156868
735350,5028157
753598,7265673
755678,7265677
810027,4921745
862026,2246014
1010355,2002628
1107020,4481851
1107021,7265710
1178848,4901245
1205134,3945090
1235318,7033920
1427910,5332403
1432150,6324375
1460974,3672299
1529496,7265682
1533226,3744183
1625313,1847383
1670664,5033760
1677752,5548455
1733487,7265698
1753607,1827559
1877595,6975241
1981203,3178107
2002127,3748260
2228030,5358495
2232587,4083100
2236528,4899516
2295893,7265678
2298579,3889787
2349896,2592446
2385154,4968706
2389415,4415004
2405231,2507502
2427005,7098679
2557185,7265700
2560692,4068321
2615844,6234554
2639191,2071135
2647435,3359016
2682657,6898337
2713300,7055776
2715309,6296509
2888886,7265685
2934659,6957056
3010814,5044774
3021555,3689051
3029219,7265713
3067864,3651767
3326079,4147752
3343573,6348998
3361382,3094112
3394661,6515835
3401797,7265702
3440627,4081915
3477855,3226680
3562419,7265692
3563062,6732705
3577070,5960768
3581212,6702203
3718966,3811219
3752426,4465008
3760661,2937863
3777025,7265674
3805868,4560890
3950620,4549606
4040961,7265693
4080734,1808858
4142527,5493185
4231530,7050142
4231532,6955851
4231534,4622511
4277436,7132535
4333703,4195553
4350290,7142193
4387630,7241208
4408999,5011121
4451319,7265688
4555433,6904035
4597608,7265709
4605036,7255539
4615302,6907470
4641389,4838809
4682655,5265012
4741397,6921386
4741403,4714730
4779268,3284456
4813291,4617549
4840711,3929805
4907356,2199507
4911469,3933724
4948383,7231399
4959956,6919328
5020276,4309863
5120891,6550004
5120895,6300154
5130426,7257320
5224016,6619898
5355827,6163362
5443418,7265711
5466494,4477204
5623175,3540174
5768273,3700933
5774823,6143068
5879016,2734822
5933464,7265712
5945976,5462023
5994478,5259095
6018118,6300164
6061031,4063505
6061037,5049205
6065555,4827650
6070705,3200641
6078399,2885792
6094527,3882383
6107035,7265708
6162770,7045189
6212111,4658856
6282378,5409575
6290410,7265701
6306785,3069850
6306815,2623756
6401155,6981495
6458549,6490130
6508903,2290169
6558377,5884858
6592067,2892837
6633768,4289749
6690581,4481843
6691507,5573913
6738956,7256231
6752317,1954735
6789655,4966761
6798251,7076724
6812881,2290206
6815150,3259117
6817773,7157633
6865769,2944981
6904556,5979633
6917374,1983863
6960345,5208836
7019217,5753402
7042012,4658833
7054681,4226110
7110012,5871163
7125059,5699819
7132384,4465020
7229390,7265686
7269475,5638753
7277164,4328263
7280119,5375604
7295524,6432794
7311700,5520106
7318362,3016893
