HostHaloID,LastClus
592943,5979633
665908,2002628
768832,7265678
951981,1827559
1006001,7265702
1317197,7265682
1422235,3689051
1452794,7045189
1564573,7265708
1583652,2507502
1670535,2623756
1759872,3094112
1816534,2944981
1835692,7156868
1896934,5011121
1919234,3178107
1923256,4465020
2019881,2227715
2023621,7157633
2143684,2071135
2151207,2885792
2212948,3069850
2289379,2290206
2308104,2199507
2384669,3929805
2470261,5884858
2544788,2246014
2547742,3540174
2633975,3882383
2747343,4827650
2813160,3811219
2821544,2937863
2839769,3929767
3005876,3259117
3009526,4226110
3059768,4658833
3124239,5548455
3143820,4415004
3235136,4068321
3242256,3284456
3250677,4147752
3289727,3016893
3425552,3780410
3463416,3672299
3474573,3933724
3489952,4560890
3529328,4968706
3554339,2734822
3573932,2892837
3602763,2013898
3628263,5753402
3660077,4289749
3702455,3200641
3724782,4063505
3812630,3700933
3862461,5049205
3867442,3744183
3901117,5493185
3925643,3651767
3927200,4966761
3974029,4901245
4060924,4622511
4077340,3748260
4110232,3945090
4145838,4838809
4216753,7132535
4238855,7256231
4267109,4328263
4267615,4309863
4308170,4195553
4361943,5409575
4372082,1808858
4380561,1983863
4405448,4899516
4437629,5044774
4440163,3359016
4465824,4465008
4580500,5715147
4580506,7265710
4645690,6921386
4685170,6296509
4698143,4481851
4791653,6324375
4852351,5816171
4940683,4714730
4954095,5375604
4965443,4481843
4980224,7265712
5030480,3355500
5033415,5573913
5118726,6163362
5149017,6550004
5158286,6515835
5205186,5028157
5238096,5699819
5271518,5033760
5302918,4040811
5305914,5265012
5352943,5520106
5392103,3929760
5485200,6300164
5488123,5208836
5569779,6702203
5594607,4083100
5640607,6898337
5646281,6143068
5688406,5358495
5769804,5960768
5864198,7265686
5884845,5332403
5896812,4477204
5942020,4549606
5943553,7050142
5988553,5871163
6000510,6348998
6156835,4617549
6173020,6732705
6191105,5638753
6243714,7033920
6292623,4658856
6329598,6957056
6333122,4921745
6385658,7265677
6391480,7265711
6415752,7265685
6526085,7265693
6578642,3889787
6580789,5957816
6636256,7231399
6705672,6919328
6724178,7265679
6737605,7255539
6767083,6904035
6801214,5462023
6810194,7241208
6822615,6490130
6880353,6619898
6954304,6907470
6989174,6234554
7026523,7265674
7052038,6955851
7060428,1561636
7086371,7265692
7092151,6300154
7097824,5259095
7113541,6975241
7117753,6981495
7132527,7265713
7151049,7055776
7151938,6432794
7160759,7076724
7177972,6379898
7186751,5634590
7190943,7098679
7281491,7179669
7323902,1954735
7345428,7218678
7350774,2290169
7364965,2592446
7366976,7265676
7375988,7142193
7400189,1847383
7407675,7265673
7428086,7257320
7428102,7265700
7428108,7265688
7428109,7265701
7428113,7265709
7428118,7265698
7428120,4081915
