HostHaloID,LastClus
649095,4481851
724306,7265682
1109914,5033760
1137338,7265678
1354103,3748260
1439558,7218678
1452545,7265673
1459240,1954735
1628043,3945090
1652921,4617549
1692902,5259095
1692928,3226680
1779582,2507502
1874771,1983863
1984140,4658833
2040481,6324375
2066077,1847383
2206901,4658856
2220083,7265677
2269218,2199507
2270276,4477204
2291813,3929767
2372050,3178107
2386356,5979633
2386614,7265686
2443197,6348998
2529148,7033920
2547498,6619898
2628655,3284456
2768945,2592446
2781896,7265685
2803083,6732705
2824489,5265012
2824664,5753402
2842579,4147752
2860667,7265688
2964713,2892837
3004122,5634590
3059366,4622511
3067654,7045189
3069717,2013898
3165552,4714730
3170631,6907470
3223796,1581385
3263870,5011121
3320610,7265679
3399277,6163362
3410824,5493185
3412838,4309863
3453116,7157633
3528836,7255539
3560439,2290206
3590741,4481843
3622826,7241208
3624751,4063505
3657116,4083100
3723140,2885792
3730481,7050142
3883528,7256231
3891085,6300164
3936761,4328263
3980664,3929805
4018662,5573913
4093943,5520106
4143315,3259117
4151864,2227715
4200270,5208836
4324727,5409575
4342706,4966761
4345469,5049205
4356008,4289749
4366675,6957056
4525711,7156868
4529710,3359016
4564532,3882383
4574862,3744183
4619800,7179669
4644562,4549606
4696534,2002628
4717130,4081915
4781609,5375604
5028881,3672299
5093864,6234554
5121273,5358495
5142156,6975241
5252257,7098679
5259486,1827559
5262700,7055776
5278747,3889787
5313307,6379898
5339904,5044774
5364327,4899516
5383158,2071135
5410625,6921386
5605986,4465008
5636036,2937863
5704150,1664541
5730874,7265674
5733430,4901245
5855674,4040811
5932398,7265676
5954967,6300154
5988964,4068321
6023939,6955851
6111667,3811219
6146531,3700933
6162611,2734822
6166496,4415004
6170271,4226110
6196907,4968706
6256414,5960768
6295274,6702203
6314715,5332403
6373351,3689051
6376837,4560890
6404215,6904035
6405662,3355500
6502977,3094112
6589669,7257320
6613491,6296509
6615491,5462023
6632673,6490130
6654340,4195553
6782947,7265700
6790983,5715147
6806118,6515835
6824168,7265693
6903275,3933724
6949400,6919328
6989090,5816171
7018051,3200641
7035267,4921745
7053072,7265692
7124921,7231399
7132501,7142193
7194937,3929760
7209698,4465020
7218444,5548455
7237599,3016893
7293417,4838809
7321313,2623756
7340973,7265701
7355059,1808858
7360694,6981495
7366360,6898337
7366392,6550004
7408377,3069850
7419363,2290169
7424496,5957816
7430795,5871163
7437205,7076724
7443244,2246014
7467497,3540174
7467503,5884858
7467508,5638753
7467509,5699819
7467512,6432794
7467513,6143068
7467514,2944981
7467515,5028157
7467519,7265709
7467520,3651767
7467521,7265698
7467522,4827650
7467524,7132535
7467525,7265713
7467529,7265711
7467530,7265702
7467531,7265710
7467534,7265712
