HostHaloID,LastClus
6895573,1561636
1112064,1827559
7232728,1847383
7186023,1954735
3974803,1983863
7031466,2002628
3362319,2013898
2130075,2071135
2308259,2199507
1949093,2227715
3114210,2246014
7258152,2290169
2150860,2290206
1388004,2507502
7204476,2592446
2088844,2623756
3207673,2734822
2356713,2885792
3841538,2892837
2207563,2944981
2532940,2937863
3151598,3016893
2423792,3069850
1917050,3094112
3222895,3178107
3528063,3200641
3560706,3226680
3025161,3259117
3185206,3284456
4747205,3355500
4204101,3359016
2785652,3540174
4805542,3651767
3158508,3672299
1451802,3689051
3507560,3700933
4028210,3744183
3490396,3780410
3840693,3748260
3002328,3811219
2796916,3882383
6791419,3889787
5156430,3929760
2968693,3929767
2451314,3929805
4067536,3933724
4264572,3945090
5058344,4040811
4030168,4063505
3620470,4068321
7258169,4081915
5222237,4083100
3203039,4147752
4588460,4195553
2957075,4226110
3849104,4289749
4094255,4309863
4058232,4328263
3542986,4415004
4440354,4465008
2529142,4465020
4882765,4481843
5883723,4477204
4611457,4481851
5958359,4549606
3550175,4560890
6034248,4617549
3924986,4622511
3331971,4658833
5978199,4658856
4889312,4714730
3861032,4827650
4162631,4838809
4337119,4899516
4414677,4901245
6038755,4921745
3862741,4966761
4211294,4968706
1933211,5011121
6570384,5028157
5198798,5033760
4351685,5044774
4302246,5049205
5298303,5208836
6565976,5259095
5591755,5265012
6043370,5332403
5341803,5358495
4888289,5375604
4701389,5409575
6401035,5462023
4083249,5493185
5398910,5520106
4689699,5548455
5062077,5573913
7065265,5634590
6019559,5638753
5710100,5699819
5123645,5715147
4042333,5753402
4765185,5816171
5735159,5871163
3733953,5884858
6146399,5957816
5739111,5960768
7007940,5979633
5746872,6143068
4961466,6163362
6630419,6234554
5201626,6296509
7258155,6300154
5344135,6300164
4779677,6324375
6140328,6348998
7015505,6379898
6999176,6432794
6518029,6490130
5725880,6515835
5381989,6550004
5692921,6702203
6582491,6619898
6043368,6732705
5389739,6898337
6633081,6904035
7031769,6907470
6726162,6919328
6488339,6921386
6935654,6955851
6428418,6957056
6996397,6975241
7035580,6981495
5884091,7033920
1403456,7045189
6668285,7050142
7008207,7055776
7021472,7076724
7133341,7098679
3977790,7132535
7165979,7142193
1669853,7156868
2138559,7157633
7088274,7179669
7195024,7218678
6522937,7231399
6674668,7241208
6815631,7255539
4656054,7256231
7258145,7257320
7241053,7265673
6856997,7265674
7258135,7265676
6420444,7265677
566033,7265678
1373797,7265682
6562705,7265679
6449688,7265685
6072226,7265686
7258154,7265688
7111973,7265692
6906929,7265693
7258168,7265698
7258164,7265700
7258162,7265701
7258142,7265702
1869669,7265708
7258173,7265709
5202136,7265710
7258161,7265711
4897536,7265712
7215821,7265713
