HostHaloID,LastClus
786523,4481851
897842,7265682
1275905,3284456
1284634,5033760
1443464,4921745
1468172,3748260
1504699,1664541
1553768,1954735
1566194,1758257
1616831,7265685
1635269,3200641
1646698,5265012
1677456,5520106
1812658,3882383
1822114,5409575
1928354,2623756
1932353,2013898
1966580,4068321
2140131,5960768
2220494,5957816
2241380,3094112
2270190,2734822
2360570,5011121
2490919,3069850
2501695,4481843
2531596,4415004
2540877,6702203
2547788,3178107
2695217,4477204
2760454,2290169
2948165,5715147
2971601,4658856
3089635,5028157
3187092,2227715
3192856,5573913
3228501,3929805
3271941,2592446
3300730,5816171
3360832,5208836
3360856,6919328
3367125,6907470
3449909,4040811
3454214,7265688
3487656,4147752
3528830,5634590
3532267,3945090
3701008,6300154
3808310,4622511
3811438,7076724
3818636,6550004
3826410,6981495
3895609,4549606
3919779,7045189
3919787,2002628
3943602,4658833
4007919,6904035
4015096,4968706
4050957,6143068
4144268,6432794
4169053,3700933
4351555,3672299
4375100,7050142
4422140,3889787
4573615,7265700
4587474,6957056
4592193,7257320
4597320,4289749
4597626,1827559
4598165,7055776
4673083,2199507
4757041,5462023
4775902,7265698
4794281,2071135
4811611,7033920
4856906,5548455
4870178,5753402
4938780,4328263
5116049,4226110
5130716,7265678
5130737,7265702
5138710,4465008
5302070,3929760
5320080,7231399
5329274,2937863
5362186,2892837
5371165,6898337
5424386,3016893
5444872,4827650
5546155,7265676
5603196,4617549
5623959,3811219
5632319,5332403
5640389,2944981
5764736,1847383
5769364,7265679
5791582,1561636
5820632,1581385
5875855,7256231
5913388,5493185
5924672,5259095
5941005,5375604
6087347,7157633
6165226,5699819
6192073,6163362
6200410,7265677
6225892,3355500
6249351,6975241
6260443,2885792
6394959,5871163
6419817,2290206
6423892,7265686
6559595,4083100
6595660,4195553
6629014,5358495
6691751,7265711
6726764,6300164
6735630,6515835
6744890,5044774
6763038,5979633
6828221,3259117
6844165,3933724
6898663,7142193
6908453,6732705
6921733,4465020
6938655,6619898
6985544,4901245
6991556,7265692
7018384,7265673
7093502,5049205
7097096,7218678
7137614,5884858
7188805,4838809
7227286,4966761
7239284,3540174
7262372,3359016
7300162,4899516
7313918,4714730
7339086,6379898
7339549,6955851
7346565,1808858
7349982,3226680
7352101,3689051
7353321,1983863
7417021,7156868
7418315,3651767
7429907,3929767
7437825,7098679
7438751,6324375
7456728,2246014
7467752,3744183
7474624,7241208
7482216,2507502
7501342,7265674
7508119,6490130
7508591,4309863
7508602,6234554
7517264,4560890
7538400,7265701
7538403,7255539
7538408,6348998
7538413,6296509
7538415,5638753
7538417,7265693
7538419,7179669
7538420,4063505
7538423,7265713
7538424,4081915
7538426,6921386
7538430,7265712
7538431,7132535
7538433,7265710
7538435,7265709
