HostHaloID,LastClus
571236,7265678
1171528,1827559
1326618,3689051
1348083,7045189
1360656,7265682
1363235,2507502
1489849,7156868
1544544,1664541
1980430,2227715
2079343,2944981
2136832,2199507
2157919,2071135
2171004,1758257
2223861,7157633
2242014,3094112
2326506,2623756
2336606,2885792
2385643,5011121
2393312,2290206
2455889,4465020
2508199,2937863
2658107,3069850
2758656,3540174
2825486,3259117
2929528,2246014
2943450,2734822
3021958,3929805
3026649,4226110
3029996,3811219
3032859,3882383
3122054,3672299
3122903,4147752
3138627,3016893
3160080,2013898
3164868,3284456
3183831,3178107
3272991,3929767
3322239,3226680
3465306,3780410
3510398,1808858
3522128,3700933
3562952,4415004
3582931,3200641
3584304,4068321
3619223,2892837
3664888,4560890
3699731,1983863
3712088,4827650
3753813,4063505
3764811,3744183
3778204,4966761
3779820,4289749
3830705,3748260
3871500,4658833
3885311,4622511
3981793,3359016
3999499,4968706
4060428,4328263
4096136,5493185
4103658,5753402
4109038,4899516
4112354,4309863
4231700,5049205
4285553,4838809
4288247,3651767
4298030,5044774
4358668,3945090
4400402,4465008
4404846,7132535
4454826,3933724
4488437,5548455
4586042,4481851
4633979,4714730
4663850,5409575
4699701,4195553
4702705,4901245
4729413,7265712
4731233,5816171
4790609,3355500
4795121,4481843
4811332,7256231
4839555,5375604
4840292,4040811
4883165,6324375
4902121,3929760
4997783,7265710
5021751,4083100
5070109,5358495
5073628,5715147
5076046,6296509
5148309,5033760
5214965,5573913
5225325,5520106
5244550,6163362
5262959,5208836
5301052,5884858
5305580,5699819
5306776,6550004
5496700,6300164
5587680,5265012
5669452,5871163
5669477,6515835
5686767,6143068
5698953,4658856
5754987,6702203
5769888,4921745
5785020,4549606
5792568,4617549
5807748,4477204
5831186,7033920
5879633,6348998
5893359,5960768
5909589,5957816
5951579,6732705
6003789,5462023
6060060,6957056
6114213,5638753
6125248,5028157
6128609,7265686
6341205,7265677
6365171,5259095
6371600,7265685
6380246,6234554
6403850,7231399
6467674,6619898
6468998,6490130
6485912,6921386
6548231,6904035
6570752,7050142
6578642,7241208
6598631,6898337
6649146,3889787
6752124,7265674
6775231,5634590
6800875,6432794
6804948,5332403
6810901,6919328
6825256,6300154
6845839,7265693
6867780,6955851
6913954,6975241
6919640,7055776
6924819,6981495
6930084,2002628
6933934,5979633
6936597,6379898
6939977,7179669
6989597,7076724
7023681,7098679
7067495,7255539
7080722,7218678
7100062,1954735
7128932,7265673
7145244,7142193
7145334,7265713
7147164,1847383
7155272,2592446
7155282,7257320
7155285,7265701
7155288,7265692
7155289,7265702
7155290,2290169
7155300,7265688
7155301,7265679
7155304,7265676
7155306,6907470
7155309,7265711
7155312,7265700
7155315,7265698
7155318,4081915
7155322,7265709
