HostHaloID,LastClus
296233,4328263
347776,7157633
388007,7265673
458994,3929760
471527,7156868
569857,4901245
623855,7033920
685216,4481851
714136,7265710
747948,6324375
754820,3945090
765601,3672299
776610,7179669
792752,5548455
849006,2246014
899593,5634590
914045,7265698
1011285,1847383
1031214,5033760
1069058,3744183
1222535,3178107
1261848,3748260
1291903,5332403
1304521,3889787
1308570,2592446
1326023,6975241
1360826,4968706
1452891,7265713
1496595,6702203
1529472,5358495
1540865,7055776
1584075,4068321
1588171,6234554
1630337,2071135
1637831,7098679
1693973,6898337
1774888,3359016
1957812,6957056
1960952,4147752
2054056,5044774
2080140,6348998
2120404,6515835
2158743,4465008
2205920,4560890
2210633,7265674
2216955,4081915
2227961,6732705
2372551,7265692
2380378,5960768
2398597,7265693
2421486,5493185
2448478,3811219
2495770,2937863
2498365,3651767
2591162,4195553
2601453,5265012
2616464,7050142
2624079,5011121
2665192,7132535
2736499,7241208
2771296,6921386
2823109,4622511
2838320,3929805
2841364,7265688
2865148,6907470
2946356,6904035
2946583,4549606
2959702,3284456
3040416,7142193
3065748,4714730
3113948,1808858
3172801,6163362
3179585,6550004
3201841,7231399
3263659,4617549
3293292,3540174
3323225,6300154
3376673,3882383
3430272,4477204
3476256,4827650
3551988,6619898
3600098,3700933
3649545,2734822
3663230,5884858
3713592,7265709
3726526,6143068
3726566,5462023
3732398,7256231
3763076,5409575
3769160,5049205
3777570,3069850
3793029,7265708
3847826,6981495
3854249,7265712
3902887,2290169
3906993,7265701
3912890,4966761
3929232,2885792
3930350,4063505
4001229,7045189
4011884,4658856
4041874,6432794
4047045,5573913
4060483,2623756
4061428,3200641
4104317,5259095
4124565,4289749
4207909,1954735
4245399,4658833
4304645,1983863
4307566,2944981
4329395,5208836
4366877,5753402
4371574,4415004
4405525,4226110
4422339,5028157
4423874,5871163
4436572,5699819
4476099,4481843
4489613,7265686
4525990,5638753
4550785,3016893
4556552,5520106
