HostHaloID,LastClus
3725094,1808858
6946041,1561636
2199292,1758257
1415159,1664541
1120682,1827559
7220392,1847383
7143614,1954735
3803550,1983863
7024134,2002628
3368372,2013898
2094288,2071135
2187635,2199507
1932112,2227715
3299673,2246014
7233795,2290169
2615729,2290206
1370530,2507502
7183993,2592446
1616312,2623756
3192345,2734822
2243166,2885792
3625915,2892837
2014527,2944981
2524039,2937863
3170043,3016893
2411899,3069850
2116968,3094112
3184655,3178107
3504797,3200641
3532526,3226680
2791679,3259117
3154900,3284456
4574994,3355500
4016567,3359016
2733256,3540174
4278732,3651767
3126812,3672299
1548190,3689051
3527494,3700933
3773518,3744183
3396926,3780410
3842148,3748260
2976287,3811219
2771182,3882383
7047895,3889787
5128421,3929760
3107150,3929767
2425580,3929805
4039706,3933724
4245178,3945090
4880779,4040811
3729680,4063505
3569656,4068321
7233815,4081915
5217438,4083100
3146044,4147752
4366705,4195553
2897775,4226110
3816696,4289749
4069068,4309863
4157380,4328263
3745565,4415004
4412490,4465008
2510230,4465020
4863813,4481843
5696554,4477204
4598890,4481851
5905336,4549606
3705934,4560890
6045008,4617549
3999330,4622511
3310383,4658833
5791762,4658856
4703828,4714730
4269369,4827650
4179352,4838809
4305072,4899516
4420304,4901245
5837978,4921745
3802855,4966761
4186855,4968706
1926418,5011121
6474121,5028157
5115728,5033760
4291750,5044774
4307204,5049205
5427662,5208836
6561955,5259095
5666902,5265012
6246535,5332403
5272555,5358495
4851175,5375604
4683144,5409575
6192694,5462023
4111679,5493185
5259852,5520106
4636600,5548455
5196340,5573913
6943481,5634590
5948157,5638753
5116545,5715147
4945265,5699819
4127219,5753402
4762058,5816171
5691234,5871163
4566180,5884858
5982558,5957816
6072648,5960768
6973087,5979633
5650226,6143068
5087573,6163362
6599178,6234554
5163253,6296509
6947195,6300154
5554618,6300164
4757472,6324375
6089065,6348998
6981957,6379898
6986331,6432794
6499692,6490130
5519438,6515835
5366039,6550004
5601355,6702203
6500657,6619898
5978940,6732705
6133263,6898337
6621770,6904035
6912160,6907470
6753914,6919328
5846282,6921386
6875323,6955851
6253813,6957056
6964953,6975241
6985474,6981495
5853582,7033920
1398588,7045189
6634873,7050142
6984834,7055776
7014247,7076724
7100025,7098679
4142599,7132535
7185322,7142193
1652234,7156868
2250008,7157633
6811386,7179669
7166152,7218678
6479436,7231399
6656929,7241208
6791749,7255539
4660936,7256231
6863664,7257320
7206347,7265673
6830343,7265674
7233778,7265676
6410190,7265677
561763,7265678
1348556,7265682
6575392,7265679
6439629,7265685
6050113,7265686
7233796,7265688
7233798,7265692
6692292,7265693
7233814,7265698
7233810,7265700
7233807,7265701
7233797,7265702
1652902,7265708
7233819,7265709
5269128,7265710
7233805,7265711
4753585,7265712
7233791,7265713
