HostHaloID,LastClus
1034510,2002628
1113998,1954735
1310267,7045189
1320497,7265682
1451431,1827559
1556355,2507502
1681309,1664541
1783531,2623756
1976792,3689051
2085502,7156868
2204245,2227715
2221607,2071135
2240518,2944981
2245992,1758257
2445693,2199507
2515815,3094112
2694642,2885792
2823794,7157633
2828898,3069850
2853041,2290206
3006722,4465020
3011807,3540174
3031156,2734822
3071521,2937863
3143660,2246014
3159857,3259117
3314149,3284456
3325125,2013898
3326637,3178107
3352244,3929805
3498723,3016893
3576868,1808858
3653900,1983863
3695789,3811219
3701571,4147752
3778232,3226680
3821791,2892837
3840236,4068321
3878561,3929767
3917586,3672299
4009497,4063505
4021616,4658833
4076034,3748260
4080192,4827650
4080202,4560890
4081508,3882383
4162400,4966761
4167019,3200641
4182620,3744183
4296379,3700933
4299685,4622511
4329745,4226110
4329779,4415004
4346568,4289749
4445866,3359016
4469448,4309863
4596398,4328263
4653206,3651767
4683471,3933724
4711224,4968706
4751524,3945090
4753165,5493185
4781094,4899516
4963844,5548455
5015248,5049205
5171353,4040811
5177202,3355500
5231442,7132535
5234244,4901245
5256232,5044774
5291717,3929760
5294854,4195553
5306054,4083100
5337341,4481843
5339313,4465008
5361907,4481851
5435998,4838809
5437761,5358495
5510080,5816171
5519139,6324375
5565480,7265710
5594685,5573913
5619542,7256231
5634520,5033760
5723086,6163362
5741230,5375604
5765216,5409575
5768685,5753402
5829370,4714730
5914543,5715147
6006275,5884858
6018673,4477204
6022783,6296509
6029404,5699819
6064090,7265712
6074789,5520106
6096698,5265012
6100857,4617549
6152278,4549606
6180038,6300164
6197201,5208836
6262707,4658856
6291293,4921745
6320698,6515835
6337711,6143068
6440532,5957816
6461653,7033920
6461654,6702203
6575952,6550004
6577032,5028157
6630009,5871163
6654504,5960768
6702685,5638753
6723805,5462023
6815646,6348998
6917294,5259095
6923227,6732705
6969817,6921386
6997278,6619898
7007011,6898337
7069408,3889787
7120951,6904035
7311214,7265686
7342278,7265685
7345116,7265677
7403903,6300154
7428226,6490130
7466601,5332403
7467641,5634590
7529831,6432794
7539004,7265693
7570642,6234554
7586088,7265674
7600481,7050142
7616716,7241208
7619838,5979633
7635782,6957056
7645960,6919328
7713515,6975241
7748139,7055776
7808880,6981495
7827302,6379898
7835137,6907470
7845304,7076724
7894522,7179669
7894550,7098679
7912336,7231399
7935875,7255539
8004414,7142193
8008597,7218678
8008646,1847383
8018808,7265702
8029788,7265678
8029798,7265692
8029799,7257320
8029808,7265713
8029814,2290169
8029816,7265688
8029818,7265679
8029819,7265676
8029820,7265673
8029825,6955851
8029828,7265711
8029829,2592446
8029830,5011121
8029832,7265700
8029834,7265698
8029835,4081915
8029839,7265709
8029841,7265701
