HostHaloID,LastClus
657014,2002628
768670,7265678
778982,5979633
959061,1827559
996510,7265702
1050367,1581385
1092194,3689051
1232745,1664541
1330971,7265682
1410037,2507502
1448991,7156868
1449023,7045189
1560268,7265708
1665803,2623756
1743342,3094112
1780473,5011121
1890773,4465020
1955090,3178107
2028867,2227715
2103479,2944981
2107719,2885792
2155619,2071135
2178350,3069850
2223110,7157633
2246667,2290206
2316962,2199507
2394260,3929805
2544415,2246014
2552678,3540174
2606853,5884858
2622633,3882383
2828859,2937863
2879433,3811219
2879438,3929767
2909742,4827650
2934866,5548455
3000516,3016893
3004786,4147752
3013123,3259117
3040979,4068321
3077845,4658833
3262840,3284456
3287531,3672299
3321023,4226110
3440973,3780410
3487083,3933724
3513306,4560890
3517931,5753402
3556033,4968706
3566553,2892837
3575453,4309863
3577713,2734822
3579354,2013898
3581413,4415004
3626923,3200641
3677161,4289749
3755752,3700933
3779931,4901245
3870662,5049205
3891241,3744183
3901033,5493185
3906203,4966761
3987273,4063505
4081844,4195553
4136687,3945090
4140236,3651767
4219886,4838809
4221795,7256231
4223725,7132535
4239923,4328263
4247363,4622511
4279502,3748260
4340342,5409575
4404250,1983863
4433523,3359016
4441587,4899516
4471807,4465008
4557581,7265712
4586829,1808858
4590373,5715147
4617439,7265710
4633041,6921386
4684207,5044774
4707617,6296509
4722607,4481851
4783383,6324375
4857116,4481843
4950018,6163362
4968376,4714730
4976250,5375604
5010062,6515835
5013863,3355500
5062081,5573913
5120639,5699819
5160394,6550004
5257988,5028157
5276654,5265012
5313388,5033760
5375265,5520106
5419895,3929760
5485740,4040811
5499663,6300164
5560447,5332403
5587942,6898337
5632891,6143068
5645667,5208836
5730615,5358495
5732209,4083100
5750881,5960768
5791933,6702203
5902421,7265686
5959699,7050142
5975350,6348998
6051935,5871163
6073992,4477204
6098246,7033920
6131512,4617549
6134221,5638753
6137670,6732705
6169913,4549606
6236870,6957056
6287683,7265711
6313806,4658856
6360899,4921745
6418344,7265685
6445081,7265677
6602990,5957816
6631817,3889787
6667861,7265693
6689443,6919328
6756217,7265679
6760382,5462023
6828371,6904035
6857684,7231399
6881616,6490130
6898338,6432794
6903022,6907470
6914615,6619898
7037680,7255539
7045875,7265674
7077737,6955851
7082207,7241208
7092317,1561636
7109727,6234554
7123501,6300154
7136902,5259095
7141976,6975241
7155008,6981495
7164717,7265692
7166853,7076724
7191700,7055776
7191743,6379898
7218240,7098679
7219479,5634590
7244378,7142193
7253502,7265713
7315245,7179669
7324826,1954735
7373261,2592446
7382607,7218678
7385179,2290169
7401299,1847383
7406949,7265676
7434701,7257320
7443390,7265673
7460740,7265700
7460742,7265709
7460746,7265688
7460755,7265701
7460756,7265698
7460757,4081915
