HostHaloID,LastClus
596031,3929760
659874,7156868
719332,7265673
747200,5957816
755811,2013898
804163,5979633
839085,4481851
905774,4901245
990182,7179669
1074296,5634590
1081412,7265710
1133236,6324375
1203892,7265682
1224886,2246014
1246044,3945090
1369150,3672299
1407069,7033920
1531984,7265698
1546658,5033760
1555643,1847383
1579908,3744183
1626048,5548455
1644932,4899516
1768293,5332403
1792381,6975241
1821981,1827559
1836788,3178107
1843675,3748260
1906195,3889787
2025462,4968706
2081251,5358495
2153702,7265678
2168252,2592446
2257012,7098679
2261355,6702203
2307209,7055776
2342422,7265700
2357664,1664541
2369414,4068321
2411441,6234554
2442297,2071135
2472636,4083100
2500697,6296509
2507142,6898337
2564026,6957056
2661845,7265713
2665058,3359016
2669866,7265685
2816953,5044774
2925675,4147752
3099963,3094112
3183539,4081915
3191484,6515835
3232771,4465008
3270428,7265674
3301031,3651767
3307270,7265692
3307292,4560890
3354017,6732705
3354499,7265702
3384816,2937863
3479250,6955851
3490673,4195553
3507223,6348998
3515976,7265693
3564521,5960768
3633589,5493185
3666802,3811219
3916239,7050142
3918038,5011121
3930535,5265012
4016943,7132535
4030125,7265688
4070366,6921386
4121911,7241208
4140527,4549606
4198541,4622511
4201194,1808858
4268529,6907470
4292979,3933724
4326861,7255539
4359542,7142193
4399290,3284456
4442797,3929805
4442939,4617549
4545052,2199507
4576586,6919328
4599112,6904035
4605164,7265711
4643128,4309863
4645821,7265709
4685291,7231399
4729998,6550004
4912683,6300154
4961149,4714730
4970506,6163362
5029227,4477204
5048016,6619898
5146589,6143068
5173409,6300164
5305322,3540174
5362823,5462023
5421402,3882383
5429719,2734822
5546271,3700933
5589526,5409575
5621077,3069850
5629339,7265708
5697492,6981495
5700641,4827650
5791529,7265712
5826484,2290169
5832182,5049205
5839013,2623756
5871251,4658856
5885344,5259095
5940213,6490130
5960902,7045189
5977761,7265701
5984357,7256231
6028913,5573913
6039134,4063505
6042218,4966761
6065086,2885792
6067194,7076724
6095225,5884858
6131842,4289749
6198386,4481843
6239904,1954735
6278685,3200641
6296305,3259117
6299723,7157633
6394523,1983863
6396931,2944981
6403469,5208836
6469951,5753402
6495652,4415004
6529183,4658833
6567319,5028157
6571951,5871163
6574600,5699819
6586818,4465020
6609051,4226110
6677298,7265686
6717413,5638753
6725320,4328263
6766842,3016893
6766910,6432794
6766912,5520106
