HostHaloID,LastClus
1371641,1664541
1804630,1758257
5811044,1561636
510479,1808858
4689311,1827559
5918646,1847383
1682125,1954735
7523519,1983863
4007542,2002628
2226976,2013898
5039053,2071135
4784106,2199507
3422597,2227715
7599028,2246014
2585722,2290169
6360230,2290206
7675256,2507502
3086667,2592446
1938074,2623756
2271595,2734822
6490788,2885792
5622160,2892837
5340644,2944981
5568884,2937863
5614721,3016893
2171231,3069850
2150682,3094112
2363048,3178107
1682172,3200641
7523472,3226680
7198017,3259117
1510676,3284456
6808618,3355500
7444592,3359016
7731512,3540174
7312386,3651767
4400630,3672299
7564253,3689051
4523258,3700933
7655576,3744183
1372823,3748260
5753930,3811219
1615426,3882383
4067435,3889787
5288390,3929760
7430953,3929767
3104771,3929805
6454597,3933724
3559882,3945090
3659470,4040811
7742537,4063505
1780672,4068321
7742546,4081915
6598750,4083100
2969573,4147752
6598800,4195553
4539698,4226110
4438044,4289749
7675245,4309863
5052308,4328263
1813826,4415004
5397933,4465008
6708520,4465020
2614803,4481843
2892559,4477204
892971,4481851
3964432,4549606
7678547,4560890
5911765,4617549
3532658,4622511
3725325,4658833
2852659,4658856
7399403,4714730
4567832,4827650
7297229,4838809
7472822,4899516
7096501,4901245
1685199,4921745
6420884,4966761
4034278,4968706
7742541,5011121
3172306,5028157
1294563,5033760
6865848,5044774
7004802,5049205
2763674,5208836
6350105,5259095
4395960,5332403
1680851,5265012
6909335,5358495
5869071,5375604
1477542,5409575
4575807,5462023
5472262,5493185
1395396,5520106
4735607,5548455
3245921,5573913
3894256,5634590
7742535,5638753
6027233,5699819
2991752,5715147
4383427,5753402
2727880,5816171
6396592,5871163
5532448,5884858
2004028,5957816
1869176,5960768
7202154,5979633
3475505,6143068
6246843,6163362
7680915,6234554
7709277,6296509
3934969,6300154
6680976,6300164
7597834,6324375
7742534,6348998
1434424,6379898
3974329,6432794
860887,6490130
6186348,6515835
3663608,6550004
2650917,6702203
6926793,6619898
6881016,6732705
3852253,6898337
4066814,6904035
3127171,6907470
3319690,6919328
7712180,6921386
7510728,6955851
4149812,6957056
6083210,6975241
3825824,6981495
4625753,7033920
4030401,7045189
4097010,7050142
4743012,7055776
3683939,7076724
7602384,7098679
7742549,7132535
6535783,7142193
7570613,7156868
6127177,7157633
7742543,7179669
7316741,7218678
4655141,7231399
7418381,7241208
7723113,7255539
3200055,7256231
4508962,7257320
7183672,7265673
7704433,7265674
5476509,7265676
5916298,7265677
5324905,7265678
1025392,7265682
6387662,7265679
1498161,7265685
6038294,7265686
3162491,7265688
6490779,7265692
7742538,7265693
4328924,7265698
4368668,7265700
7033660,7265701
4475718,7265702
5493508,7265709
7742552,7265710
5190469,7265711
7742550,7265712
7297224,7265713
