HostHaloID,LastClus
1413117,5033760
1453995,3284456
1537635,1758257
1645034,3748260
1701805,3200641
1716207,1664541
1717694,4921745
1857791,2013898
1887544,1954735
2020433,5265012
2063125,5409575
2273242,5957816
2360362,4477204
2419081,2623756
2426187,3882383
2457705,5960768
2479655,2734822
2551304,4481843
2577408,4068321
2586080,4658856
2598396,7265685
2658767,3069850
2698448,5520106
2784873,6702203
2823287,3094112
2837974,4415004
3006074,5715147
3151685,5028157
3228808,2227715
3234113,2290169
3350383,5816171
3358893,5573913
3449330,3178107
3475789,3929805
3483678,6919328
3542541,5634590
3552382,4040811
3607693,6143068
3808478,6300154
3826147,4147752
3916126,7265688
3944199,3945090
3965896,6907470
3986516,6550004
3994354,6981495
4072945,7045189
4097407,3700933
4127959,6432794
4163224,2592446
4181829,4658833
4198051,4549606
4203789,4968706
4210286,2002628
4292516,7076724
4512384,7257320
4669327,4622511
4672091,1827559
4672582,5462023
4699355,3672299
4754044,2199507
4754281,2071135
4763289,7055776
4861145,3929760
4880258,7265678
4918684,7033920
4929951,7265700
4995296,7050142
5045874,6904035
5229088,4328263
5282437,3889787
5453093,7265698
5483462,2937863
5512747,3016893
5528337,6957056
5531460,5753402
5544851,4465008
5562087,2892837
5572018,4617549
5612036,7265676
5615760,5259095
5639196,2944981
5724898,5548455
5772387,1561636
5795074,7231399
5807779,7265708
5832232,1581385
5921965,7265679
5924606,5208836
5934010,5375604
5995675,1847383
5995678,5011121
6012033,3355500
6021626,5493185
6118568,4289749
6163855,4226110
6177341,6163362
6220543,7157633
6295610,7265677
6329215,2290206
6343764,3780410
6515451,5699819
6534008,6300164
6541874,5871163
6546320,5979633
6546326,7265686
6575993,5044774
6613618,5332403
6621924,6975241
6636524,6898337
6640572,7265702
6665313,6619898
6809559,3933724
6810907,4827650
6830069,4083100
6839841,3811219
6954373,7142193
6983399,7218678
7008767,6515835
7026710,4195553
7040729,4901245
7054552,7265673
7061711,3259117
7064393,2885792
7083137,3226680
7083879,4714730
7085960,4838809
7125953,3359016
7133327,4966761
7152052,6732705
7180174,6379898
7188966,4899516
7203000,5049205
7233607,6955851
7243615,1808858
7252097,7256231
7260835,4481851
7261003,7156868
7268162,1983863
7269230,6324375
7280287,3689051
7307709,3744183
7309266,7098679
7315261,2507502
7335024,6490130
7343018,4560890
7343616,2246014
7343626,6234554
7343629,7241208
7343632,4309863
7343636,3540174
7343638,5358495
7343643,7255539
7343645,7265674
7343648,7265692
7343649,7265711
7343650,6296509
7343651,5638753
7343654,3929767
7343655,7265682
7343658,7265693
7343659,5884858
7343661,6348998
7343662,4465020
7343663,3651767
7343665,4063505
7343670,7265701
7343672,7179669
7343675,6921386
7343676,4081915
7343679,7265713
7343682,7132535
7343683,7265710
7343685,7265712
7343686,7265709
