HostHaloID,LastClus
379889,2227715
399734,3929760
487285,5957816
547947,2013898
642816,5979633
727193,5028157
751828,7265677
757431,7265673
810881,5375604
867573,4481851
867922,5634590
938956,7156868
988670,4921745
1013424,7179669
1064644,2246014
1129057,7265710
1162570,3945090
1168636,4901245
1440840,5548455
1466183,7033920
1489020,7265698
1497578,7265682
1505934,3672299
1538785,5332403
1553126,6324375
1602227,1847383
1623018,5033760
1644104,3744183
1689304,4899516
1697078,1827559
1813966,3889787
1918216,3178107
1954667,3748260
2107698,6975241
2185461,5358495
2190566,4083100
2233518,7265678
2243116,1664541
2282443,2592446
2346915,4968706
2349800,7098679
2394504,6898337
2475466,7265700
2477802,4068321
2541901,6234554
2570365,2507502
2581607,3359016
2588658,6702203
2606766,2071135
2646891,7055776
2664357,6957056
2840977,7265685
2932665,3689051
2955296,5044774
3047271,4147752
3160402,4081915
3259168,3651767
3268357,3094112
3276885,7265713
3319853,6515835
3508178,6732705
3516641,6348998
3611441,7265702
3638861,3226680
3681404,2937863
3712684,4560890
3728599,5960768
3733546,3811219
3735669,7265674
3744220,4465008
3964512,6955851
4032960,5493185
4103534,4549606
4118384,5265012
4133423,7050142
4134678,7132535
4171694,4622511
4217481,4195553
4219089,7265692
4271746,5011121
4277129,7265688
4289440,6907470
4304455,7241208
4336813,6921386
4515976,7255539
4533549,7265709
4599345,7142193
4632160,6904035
4646385,7265693
4671291,3284456
4723467,3929805
4791040,7231399
4806465,2199507
4827035,4714730
4842821,6919328
4852999,3933724
4908159,4309863
4921214,4617549
5011328,6550004
5020686,7257320
5116492,6619898
5196174,6300154
5240286,6163362
5394653,3540174
5405960,6143068
5411600,7265711
5427602,6300164
5633068,4477204
5694186,3700933
5735774,2734822
5843592,5462023
5896274,5409575
5914531,4063505
5927478,5049205
5936249,3069850
5969128,3882383
5985056,6981495
5988206,7265708
6008874,5259095
6039645,7265712
6064120,7045189
6139298,2290169
6178803,3200641
6225073,2885792
6271417,6490130
6318391,4658856
6325773,7256231
6375781,2623756
6383660,7265701
6424578,5884858
6537140,4481843
6549096,5573913
6606130,1954735
6631668,7076724
6663649,4827650
6670820,2290206
6678923,7157633
6679981,3259117
6733998,2944981
6776795,1983863
6812802,5208836
6864559,4289749
6869471,5753402
6892026,4658833
6929501,4415004
6963272,5871163
6965877,5699819
6979733,4226110
6988014,4465020
7005202,4966761
7082141,7265686
7115563,5638753
7125331,4328263
7165581,3016893
7167421,6432794
7175682,5520106
