HostHaloID,LastClus
808509,4481851
1053157,7265682
1347500,5033760
1438269,3748260
1506196,1664541
1528453,3284456
1567483,1954735
1594828,5520106
1600657,6379898
1631631,7265685
1678106,4921745
1695933,1758257
1699311,3200641
1768740,5409575
1809202,3882383
1911837,5960768
1931152,5265012
2015925,4068321
2072623,2623756
2078448,2013898
2146662,5957816
2179976,3094112
2361169,3069850
2364565,2734822
2514853,4481843
2554780,2290169
2583789,6702203
2834515,4658856
2841010,4477204
2844104,5816171
2957985,4147752
3008519,5715147
3015634,3178107
3107118,5208836
3155075,5028157
3162926,6919328
3237871,3929805
3293342,2592446
3305273,7256231
3420259,2227715
3481153,7265688
3530691,6143068
3534302,3945090
3545011,6907470
3634077,4040811
3640880,4622511
3762870,5573913
3809344,4658833
3841048,5634590
3870502,6550004
3897655,7076724
3901714,6300154
3914762,4549606
3952439,6981495
4004049,2002628
4031754,4968706
4052047,7045189
4056363,6904035
4099026,1827559
4204572,6432794
4249937,3889787
4303776,7050142
4403429,3672299
4463504,7265698
4466249,6957056
4478629,7257320
4481564,7265700
4533057,4289749
4536352,3700933
4614447,5753402
4703993,7055776
4769106,2199507
4812797,5462023
4932271,7033920
4933011,5548455
5017079,4328263
5080673,2071135
5084287,3929760
5101160,6898337
5222930,7265702
5246406,4465008
5304780,7265678
5365133,2944981
5398065,2937863
5438902,4226110
5469286,2892837
5547779,5332403
5568502,7231399
5572011,4827650
5576637,3016893
5606553,5493185
5633428,7265676
5864158,4617549
5868599,1561636
5922427,3811219
5927824,1847383
6010088,5375604
6062921,7265686
6079316,7265677
6165846,5699819
6233764,7265679
6241896,6163362
6244112,6975241
6350903,5259095
6364326,7265711
6400689,7157633
6445093,2885792
6468009,5871163
6516325,6515835
6525510,2290206
6598883,4083100
6629917,7142193
6638807,4966761
6647453,6300164
6666701,4195553
6695744,3355500
6832612,6732705
6843356,3933724
6843364,5044774
6872338,7265692
6875880,5358495
6884033,6619898
6919869,4465020
6989287,5979633
6992991,3259117
6997422,4901245
7071214,5049205
7123254,5884858
7179893,7265673
7233080,7218678
7314247,4838809
7360358,7241208
7375550,1808858
7399373,3359016
7403559,3929767
7408513,3226680
7429467,4899516
7471772,7265713
7483800,6955851
7483804,1983863
7494532,3689051
7513307,7156868
7543086,3651767
7553237,7098679
7555195,4714730
7556543,2246014
7566717,6324375
7610960,2507502
7619398,3744183
7638296,4309863
7640535,7265674
7645651,6490130
7647348,6296509
7649360,4560890
7649845,6234554
7676233,3540174
7676236,7255539
7676241,6348998
7676246,5638753
7676247,4415004
7676248,6921386
7676249,7265693
7676250,4063505
7676253,7179669
7676256,4081915
7676257,5011121
7676258,7265701
7676263,7265712
7676264,7132535
7676266,7265710
7676267,7265709
