HostHaloID,LastClus
299977,4328263
337786,7265673
383758,5208836
545397,3929760
545830,4901245
608759,7156868
614457,7033920
652954,4481851
693285,7265710
719012,3945090
744840,5548455
812994,2246014
870397,5634590
876391,7179669
993470,1847383
1004475,5033760
1014957,3744183
1027159,7265698
1163885,3178107
1182959,5332403
1224848,3748260
1262472,3889787
1263400,2592446
1278735,6975241
1300422,4968706
1404132,7265713
1462628,5358495
1531048,4068321
1532615,7265685
1533374,6234554
1552526,6957056
1567900,7098679
1572885,2071135
1612136,6898337
1612439,7055776
1707557,3359016
1872415,4147752
1900650,4465008
1947238,6348998
1956658,5044774
2027704,6515835
2067035,4560890
2115981,7265692
2121305,4081915
2130695,6732705
2240694,7265674
2291473,5960768
2317200,5493185
2345113,7050142
2358990,3811219
2393912,3651767
2401642,2937863
2493382,5265012
2503649,4195553
2514254,7132535
2523027,5011121
2577972,7265688
2618652,7241208
2677327,4622511
2714447,3929805
2739201,6907470
2745484,7265693
2787225,6921386
2789399,7265709
2809686,7142193
2810402,6904035
2819594,4549606
2963569,4617549
3014377,1808858
3051397,6550004
3061341,6163362
3065880,7231399
3174089,4714730
3181156,6300154
3224618,3540174
3234266,3882383
3340883,4827650
3413662,6619898
3504218,5884858
3521864,7256231
3544103,3700933
3574060,7045189
3584319,6143068
3584329,2290169
3603223,5049205
3614025,5409575
3632432,2734822
3671164,6981495
3694937,5462023
3741077,7265701
3757151,4063505
3758661,2885792
3859122,5573913
3859929,2623756
3869260,7265712
3888676,3200641
3922650,5259095
3992457,6432794
4020516,1954735
4116736,1983863
4127051,2944981
4176200,5753402
4178573,4415004
4199622,4658833
4210399,4226110
4228097,5028157
4228251,5699819
4231271,5871163
4280558,4481843
4331716,5638753
4350313,3016893
4358831,5520106
