HostHaloID,LastClus
245504,5028157
248201,4328263
351073,7156868
372306,7265673
428844,4901245
523803,7265710
598473,3945090
708252,7265698
780164,1847383
793730,5634590
868253,1664541
894965,5033760
924629,5332403
928115,4968706
1011829,7265713
1022354,2592446
1111082,6975241
1231104,4068321
1243526,6957056
1268073,7098679
1276252,2071135
1280643,4147752
1293149,5358495
1299221,7055776
1406174,6898337
1509465,6515835
1536189,4465008
1567131,4081915
1573111,5044774
1687001,7265693
1716628,4560890
1720538,6732705
1726252,5960768
1920551,7050142
1928174,5265012
1985113,4195553
2020569,5011121
2038262,7132535
2054516,7265709
2195689,3929805
2198141,7265688
2236351,3651767
2265866,6904035
2279037,7142193
2294289,4622511
2324210,6907470
2365127,4549606
2479457,6163362
2669541,6619898
2724350,5884858
2786877,3700933
2882375,7045189
2897941,6143068
2905333,5462023
2920069,4827650
2922634,5049205
2962618,6981495
2984454,4063505
3071342,7265712
3117492,7265701
3145378,5573913
3160188,1954735
3164620,4658833
3302681,2944981
3403977,4226110
3430808,5871163
3468537,5548455
3468570,4481843
3529325,6432794
3530165,3016893
3531697,5520106
