HostHaloID,LastClus
3285959,1758257
2738677,1664541
7057203,1808858
7400624,1827559
4143630,1847383
3281456,1954735
7212364,1983863
7241729,2002628
4024537,2013898
7653706,2071135
1856344,2199507
6673559,2227715
7280815,2246014
5039690,2290169
5264360,2290206
7516850,2507502
6218896,2592446
3627345,2623756
4396164,2734822
4949341,2885792
3284276,2892837
7451935,2944981
3060697,2937863
3495583,3016893
4604273,3069850
4150515,3094112
4866987,3178107
3127338,3200641
7014076,3226680
6397098,3259117
2643931,3284456
5438628,3355500
7047516,3359016
7633240,3540174
7077583,3651767
7653712,3672299
7137348,3689051
7236663,3700933
7458295,3744183
2749847,3748260
3953975,3811219
3147355,3882383
7410656,3889787
2583535,3929760
7078932,3929767
6299205,3929805
5386073,3933724
6979846,3945090
7128824,4040811
7653719,4063505
3552694,4068321
7653727,4081915
5554106,4083100
6395715,4147752
5530245,4195553
7653726,4226110
7382402,4289749
7491437,4309863
2349150,4328263
4179714,4415004
2789090,4465008
6259989,4465020
4722638,4481843
5310641,4477204
1507206,4481851
7287816,4549606
7527529,4560890
4021177,4617549
6686647,4622511
7148822,4658833
5604454,4658856
7183772,4714730
7653731,4827650
6773398,4838809
7055136,4899516
6080629,4901245
3128916,4921745
5414720,4966761
7554333,4968706
7653722,5011121
6135904,5028157
2408308,5033760
6102678,5044774
6008808,5049205
5517176,5208836
5031227,5259095
7653717,5332403
3504623,5265012
6013727,5358495
4322382,5375604
3054744,5409575
7515579,5462023
4318733,5493185
3439024,5520106
7653733,5548455
7096783,5573913
7253670,5634590
7653700,5638753
4582084,5699819
5828353,5715147
7653716,5753402
5920905,5816171
5148003,5871163
7653737,5884858
4203788,5957816
3555950,5960768
6175587,5979633
6797290,6143068
4771128,6163362
7538370,6234554
7572130,6296509
7648798,6300154
5522868,6300164
7391344,6324375
7653704,6348998
2542862,6379898
7653724,6432794
7572434,6490130
5348835,6515835
7298225,6550004
6684177,6619898
4939221,6702203
5964836,6732705
7535390,6898337
7391186,6904035
6634522,6907470
5812394,6919328
7653723,6921386
7138568,6955851
7431204,6957056
4854752,6975241
7168482,6981495
7605592,7033920
7225817,7045189
7653702,7050142
1868061,7055776
7204029,7076724
7291736,7098679
7653739,7132535
5845188,7142193
7292957,7156868
4715818,7157633
7653710,7179669
6667092,7218678
7465337,7231399
6985773,7241208
7613971,7255539
6852990,7256231
7621776,7257320
6273239,7265673
7589205,7265674
3185998,7265676
4492211,7265677
2982722,7265678
1739605,7265682
4744468,7265679
2973515,7265685
4595154,7265686
6589726,7265688
5991374,7265692
7653708,7265693
7653725,7265698
7506919,7265700
7653744,7265701
7653715,7265702
7653745,7265709
7653742,7265710
7653732,7265711
7653743,7265712
6975601,7265713
