HostHaloID,LastClus
1023045,2002628
1313915,7265682
1313939,7045189
1469816,1827559
1542480,2507502
1783695,2623756
1908533,7156868
1976921,3689051
2115752,2944981
2175410,2227715
2435531,2199507
2584844,2071135
2661436,2290206
2698123,7157633
2800900,3094112
2989382,3069850
3037061,2937863
3088554,2013898
3116237,2885792
3160188,2246014
3230928,3540174
3230930,2734822
3254570,3016893
3280227,3284456
3358026,4465020
3372206,3811219
3397377,1983863
3397621,3929805
3522458,1808858
3535800,3226680
3550646,2892837
3577413,3178107
3585027,3672299
3661132,3259117
3717777,4147752
3836835,4068321
3838104,3929767
3888226,4827650
3987753,4658833
4014675,3748260
4041325,3882383
4100605,4560890
4150134,4289749
4163814,3744183
4204472,3359016
4254094,3200641
4257681,3700933
4324477,4622511
4403363,3651767
4466720,4309863
4505778,4415004
4616299,4226110
4621279,4968706
4625126,3945090
4635164,4063505
4666554,4966761
4727023,5493185
4745431,3933724
4772013,4899516
4915679,4195553
4931179,3355500
5052816,5044774
5061154,4328263
5066191,4083100
5069106,5548455
5069221,4901245
5117791,4481843
5159765,4040811
5206653,5358495
5306119,3929760
5325080,4465008
5354510,4481851
5414634,4838809
5483932,5816171
5524020,7132535
5559964,5049205
5636960,5033760
5640397,4714730
5675069,6163362
5694348,5409575
5713798,5375604
5735214,5753402
5784793,7265710
5794399,7256231
5795822,5573913
5875080,5715147
5889290,4549606
5909238,5265012
5921498,6324375
5922907,4477204
5938309,5520106
5987984,6296509
6029416,4658856
6115074,6300164
6168462,5208836
6238016,6143068
6251491,4921745
6294833,5699819
6373950,5028157
6380757,6515835
6404320,5957816
6445697,7265712
6516497,4617549
6571432,6550004
6612282,5638753
6619663,5871163
6637761,5960768
6670966,5884858
6679596,5462023
6689424,5259095
6787826,6348998
6949074,6619898
6999284,6732705
7108548,5332403
7134494,6702203
7164759,6904035
7186763,6921386
7195084,6490130
7255665,5634590
7302185,6898337
7381954,6300154
7413788,5979633
7444151,7265677
7448401,6432794
7492243,6234554
7501708,7265686
7516972,7050142
7544574,3889787
7554740,7241208
7563963,6919328
7585129,7265693
7599027,7265685
7621929,6975241
7696294,7055776
7729901,7033920
7741944,6981495
7744064,1561636
7752098,7076724
7754428,6379898
7795716,6955851
7799032,7179669
7813246,7265713
7829226,6907470
7829523,7098679
7846173,7231399
7884842,6957056
7894962,7255539
7927818,7265674
7933790,7265702
7949884,1954735
7949885,7142193
7954256,7218678
7970963,7257320
7970964,7265678
7970966,2290169
7970977,1847383
7970984,7265676
7970987,7265679
7970988,7265692
7970989,7265688
7970990,7265673
7970995,5011121
7970996,2592446
7970997,7265711
7970998,7265700
7971000,7265698
7971004,7265709
7971005,4081915
7971007,7265701
