HostHaloID,LastClus
997254,2002628
1296708,7265682
1377438,7045189
1427081,1827559
1529306,2507502
1777317,2623756
1928795,7156868
1992071,2227715
2295894,1758257
2414418,2199507
2444338,2071135
2644630,2290206
2681220,3094112
2731535,7157633
2775131,3689051
2930969,2885792
2975858,3069850
3003887,2937863
3048687,2246014
3081357,2013898
3093450,2944981
3229642,3540174
3262751,2734822
3289418,3284456
3313769,1808858
3348041,3811219
3354911,3929805
3411231,3016893
3414086,1983863
3425108,3178107
3506979,3226680
3520485,4465020
3560191,2892837
3567084,3672299
3647439,3259117
3728813,4147752
3813906,4068321
3854805,3929767
3933615,4827650
3951745,4063505
3984414,3748260
4069097,4226110
4070259,3882383
4093356,4560890
4110908,3700933
4135605,3200641
4172941,4289749
4179913,3359016
4195062,3744183
4317008,4658833
4494280,4309863
4500257,4415004
4558459,3933724
4589215,4622511
4600605,4966761
4649044,4968706
4687221,3945090
4750803,4328263
4751971,3651767
4755277,4899516
4900901,5493185
4934667,3355500
5077280,4083100
5093579,3929760
5096647,4040811
5098867,5044774
5117864,4481843
5123458,4481851
5129794,4901245
5181822,5358495
5237625,4195553
5344725,4838809
5367928,5548455
5384366,5049205
5390356,4465008
5432615,5816171
5492000,6163362
5591601,5033760
5596141,4549606
5647321,5573913
5681004,5375604
5696027,5409575
5778911,7256231
5847070,5715147
5851481,4714730
5854703,4477204
5863160,7265710
5881895,6324375
5893878,5520106
5982044,4921745
5985756,4658856
6037573,5265012
6087410,6300164
6105142,5753402
6176451,5208836
6182482,6296509
6198028,6143068
6310445,5699819
6362745,5871163
6379968,5957816
6433023,6515835
6477132,5028157
6535014,4617549
6585826,6550004
6597855,5638753
6608934,5960768
6670977,5259095
6673335,5462023
6785028,6348998
6905176,6921386
6915384,6619898
6970911,5884858
7022383,6732705
7032370,6898337
7033379,7132535
7088191,6702203
7194530,6490130
7217357,6234554
7249492,5634590
7348983,5332403
7394347,6300154
7467551,5979633
7482240,3889787
7498752,7265674
7503659,6432794
7510072,7265677
7510347,7265686
7510550,7050142
7520904,7241208
7530121,6904035
7530155,6919328
7549780,7265693
7568523,7265685
7619081,6975241
7666250,7055776
7695444,7033920
7708317,6981495
7721204,6379898
7735625,1561636
7736148,6955851
7768473,7076724
7780671,7179669
7801567,7098679
7801614,7231399
7811019,6907470
7862539,7255539
7879903,7142193
7881897,7265702
7914364,1954735
7922943,7218678
7925620,6957056
7943934,2290169
7943940,7265678
7943945,1847383
7943953,7257320
7943964,7265676
7943967,7265679
7943968,7265692
7943970,7265688
7943971,7265713
7943973,7265673
7943976,5011121
7943978,2592446
7943979,7265711
7943980,7265698
7943982,7265700
7943986,7265712
7943987,4081915
7943988,7265701
7943989,7265709
