HostHaloID,LastClus
464931,5957816
528405,5375604
567797,7218678
611468,7179669
633401,5028157
903980,4481851
1018814,7265677
1028915,2002628
1082310,7265673
1120161,2246014
1331092,7265682
1450831,4901245
1462144,5548455
1481674,3672299
1489560,5332403
1504569,1827559
1550575,3744183
1570975,3945090
1692721,6324375
1723245,7265710
1803638,5358495
1873530,1847383
1890294,7265698
1948050,5033760
2036866,3748260
2039946,7033920
2051705,4083100
2055765,4899516
2096285,7265678
2107760,3889787
2254038,3178107
2422894,2592446
2466812,7098679
2478261,3359016
2479599,6975241
2529877,7055776
2569709,4415004
2588951,7265700
2595415,1664541
2617504,4968706
2688500,2507502
2757287,6898337
2802160,5044774
2834921,4068321
2918590,2071135
3022701,6296509
3096719,6234554
3173175,3651767
3177669,7265685
3212591,6702203
3268134,7265713
3318795,3226680
3331425,4465008
3346598,3689051
3424928,6348998
3426054,4147752
3560431,4081915
3577862,7265702
3578194,6957056
3637542,6732705
3661793,3094112
3673011,4549606
3677478,5960768
3765359,6515835
3828097,3811219
3861596,2937863
3870168,7265674
3894662,4560890
3928251,1808858
3980002,7265692
4098225,1561636
4100513,6955851
4234318,4195553
4234321,6907470
4347315,7050142
4364018,7132535
4366939,4622511
4443181,4617549
4480518,5493185
4529777,7265688
4607254,5011121
4638110,6379898
4641637,6904035
4686681,7241208
4687417,7265693
4758280,4838809
4766061,3933724
4801433,6921386
4824289,5265012
4833157,7142193
4912613,2199507
4920284,7255539
5016989,7231399
5031175,6300154
5079133,6919328
5109749,3284456
5119459,6619898
5133912,4309863
5166473,3929805
5207417,4477204
5234058,7257320
5258085,4714730
5483921,6163362
5500334,6550004
5610669,7265679
5620844,7265711
5636501,4040811
5665845,3700933
5678019,5462023
5792702,2734822
5856535,3540174
5895150,5259095
6012220,4827650
6115555,6300164
6118601,7265712
6168207,4658856
6172152,6143068
6184481,5049205
6222851,3200641
6245666,4063505
6256569,3882383
6256582,2885792
6308595,7265709
6329857,6490130
6400051,7045189
6419180,4966761
6468885,3069850
6475751,5409575
6502439,7265708
6505635,2892837
6520663,6981495
6659041,2290169
6683833,2623756
6717150,7076724
6786703,4289749
6798735,1983863
6832874,4481843
6833581,5573913
6854136,7256231
6884314,7265701
6949008,2290206
6971335,7157633
6975285,5884858
6980227,3259117
7015021,3929760
7031715,2013898
7034528,2944981
7046367,4921745
7066598,5979633
7070304,5634590
7142138,5208836
7188007,7156868
7194057,5753402
7202204,4658833
7232284,1954735
7286821,5699819
7287740,4226110
7302521,5871163
7318826,4465020
7408664,7265686
7429556,3355500
7444643,4328263
7451732,5638753
7492614,6432794
7496655,2227715
7501674,3016893
7502457,5520106
